"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1","Time (s) Run #2","Position (m) Run #2","Velocity (m/s) Run #2","Acceleration (m/s²) Run #2","Time (s) Run #3","Position (m) Run #3","Velocity (m/s) Run #3","Acceleration (m/s²) Run #3","Time (s) Run #4","Position (m) Run #4","Velocity (m/s) Run #4","Acceleration (m/s²) Run #4","Time (s) Run #5","Position (m) Run #5","Velocity (m/s) Run #5","Acceleration (m/s²) Run #5","Time (s) Run #6","Position (m) Run #6","Velocity (m/s) Run #6","Acceleration (m/s²) Run #6","Time (s) Run #7","Position (m) Run #7","Velocity (m/s) Run #7","Acceleration (m/s²) Run #7","Time (s) Run #8","Position (m) Run #8","Velocity (m/s) Run #8","Acceleration (m/s²) Run #8","Time (s) Run #9","Position (m) Run #9","Velocity (m/s) Run #9","Acceleration (m/s²) Run #9","Time (s) Run #10","Position (m) Run #10","Velocity (m/s) Run #10","Acceleration (m/s²) Run #10","Time (s) Run #11","Position (m) Run #11","Velocity (m/s) Run #11","Acceleration (m/s²) Run #11","Time (s) Run #12","Position (m) Run #12","Velocity (m/s) Run #12","Acceleration (m/s²) Run #12","Time (s) Run #13","Position (m) Run #13","Velocity (m/s) Run #13","Acceleration (m/s²) Run #13","Time (s) Run #14","Position (m) Run #14","Velocity (m/s) Run #14","Acceleration (m/s²) Run #14","Time (s) Run #15","Position (m) Run #15","Velocity (m/s) Run #15","Acceleration (m/s²) Run #15","Time (s) Run #16","Position (m) Run #16","Velocity (m/s) Run #16","Acceleration (m/s²) Run #16","Time (s) Run #17","Position (m) Run #17","Velocity (m/s) Run #17","Acceleration (m/s²) Run #17","Time (s) Run #18","Position (m) Run #18","Velocity (m/s) Run #18","Acceleration (m/s²) Run #18","Time (s) Run #19","Position (m) Run #19","Velocity (m/s) Run #19","Acceleration (m/s²) Run #19","Time (s) Run #20","Position (m) Run #20","Velocity (m/s) Run #20","Acceleration (m/s²) Run #20"
37.000,0.31,0.17,-0.15,37.000,0.31,0.17,-0.03,37.000,0.30,0.19,0.20,37.000,0.33,0.05,-0.49,37.000,0.29,0.16,0.25,37.000,0.28,0.11,0.46,37.000,0.27,-0.05,0.73,37.000,0.30,0.14,0.24,37.000,0.29,0.13,0.37,37.000,0.30,-0.17,0.06,37.000,0.29,0.16,0.30,37.000,0.27,0.00,0.66,37.000,0.31,-0.16,-0.03,37.000,0.27,0.06,0.66,37.000,0.33,0.12,-0.46,37.000,0.32,-0.17,-0.16,37.000,0.34,-0.07,-0.71,37.000,0.27,0.00,0.75,37.000,0.33,0.12,-0.39,37.000,0.35,0.00,-0.77
37.040,0.32,0.16,-0.30,37.040,0.32,0.17,-0.17,37.040,0.30,0.19,0.04,37.040,0.33,0.03,-0.53,37.040,0.30,0.17,0.12,37.040,0.29,0.13,0.37,37.040,0.27,-0.02,0.75,37.040,0.30,0.15,0.13,37.040,0.29,0.14,0.26,37.040,0.30,-0.17,0.19,37.040,0.30,0.17,0.16,37.040,0.27,0.02,0.65,37.040,0.30,-0.16,0.10,37.040,0.28,0.09,0.60,37.040,0.33,0.10,-0.55,37.040,0.31,-0.18,-0.01,37.040,0.34,-0.10,-0.63,37.040,0.27,0.03,0.73,37.040,0.33,0.11,-0.47,37.040,0.35,-0.03,-0.76
37.080,0.33,0.15,-0.42,37.080,0.32,0.16,-0.31,37.080,0.31,0.19,-0.11,37.080,0.33,0.01,-0.54,37.080,0.31,0.17,-0.01,37.080,0.29,0.14,0.26,37.080,0.27,0.01,0.76,37.080,0.31,0.15,0.00,37.080,0.30,0.15,0.14,37.080,0.29,-0.16,0.32,37.080,0.31,0.17,0.01,37.080,0.28,0.05,0.62,37.080,0.30,-0.15,0.22,37.080,0.28,0.11,0.51,37.080,0.34,0.08,-0.61,37.080,0.30,-0.17,0.13,37.080,0.33,-0.12,-0.54,37.080,0.27,0.06,0.69,37.080,0.33,0.08,-0.54,37.080,0.34,-0.06,-0.72
37.120,0.33,0.13,-0.53,37.120,0.33,0.15,-0.44,37.120,0.32,0.18,-0.26,37.120,0.33,-0.01,-0.53,37.120,0.31,0.17,-0.14,37.120,0.30,0.15,0.13,37.120,0.27,0.04,0.74,37.120,0.31,0.15,-0.13,37.120,0.31,0.15,0.02,37.120,0.29,-0.14,0.45,37.120,0.31,0.17,-0.14,37.120,0.28,0.07,0.58,37.120,0.29,-0.14,0.34,37.120,0.29,0.13,0.41,37.120,0.34,0.05,-0.66,37.120,0.29,-0.17,0.27,37.120,0.33,-0.14,-0.43,37.120,0.28,0.09,0.64,37.120,0.34,0.06,-0.61,37.120,0.34,-0.09,-0.66
37.160,0.34,0.11,-0.62,37.160,0.33,0.13,-0.55,37.160,0.33,0.17,-0.39,37.160,0.33,-0.03,-0.51,37.160,0.32,0.16,-0.28,37.160,0.31,0.15,-2.09E-4,37.160,0.27,0.07,0.69,37.160,0.32,0.14,-0.25,37.160,0.31,0.15,-0.11,37.160,0.28,-0.12,0.57,37.160,0.32,0.16,-0.28,37.160,0.28,0.09,0.51,37.160,0.28,-0.13,0.46,37.160,0.29,0.15,0.30,37.160,0.34,0.03,-0.70,37.160,0.29,-0.15,0.40,37.160,0.32,-0.16,-0.31,37.160,0.28,0.11,0.56,37.160,0.34,0.04,-0.66,37.160,0.34,-0.12,-0.58
37.200,0.34,0.08,-0.70,37.200,0.34,0.10,-0.65,37.200,0.33,0.15,-0.53,37.200,0.33,-0.05,-0.49,37.200,0.33,0.15,-0.41,37.200,0.31,0.15,-0.12,37.200,0.28,0.10,0.62,37.200,0.32,0.13,-0.36,37.200,0.32,0.14,-0.23,37.200,0.28,-0.09,0.66,37.200,0.33,0.15,-0.41,37.200,0.29,0.11,0.42,37.200,0.28,-0.11,0.55,37.200,0.30,0.16,0.17,37.200,0.34,0.00,-0.71,37.200,0.28,-0.13,0.52,37.200,0.32,-0.17,-0.18,37.200,0.29,0.14,0.45,37.200,0.34,0.01,-0.68,37.200,0.33,-0.14,-0.47
37.240,0.34,0.05,-0.76,37.240,0.34,0.07,-0.72,37.240,0.34,0.13,-0.65,37.240,0.33,-0.07,-0.43,37.240,0.33,0.13,-0.52,37.240,0.32,0.14,-0.24,37.240,0.28,0.12,0.52,37.240,0.33,0.11,-0.45,37.240,0.32,0.13,-0.34,37.240,0.27,-0.07,0.72,37.240,0.33,0.13,-0.52,37.240,0.29,0.13,0.31,37.240,0.28,-0.08,0.63,37.240,0.31,0.16,0.04,37.240,0.34,-0.03,-0.70,37.240,0.28,-0.11,0.63,37.240,0.31,-0.17,-0.03,37.240,0.29,0.15,0.33,37.240,0.34,-0.02,-0.67,37.240,0.32,-0.15,-0.34
37.280,0.35,0.02,-0.79,37.280,0.35,0.04,-0.77,37.280,0.34,0.10,-0.74,37.280,0.33,-0.09,-0.36,37.280,0.34,0.10,-0.61,37.280,0.32,0.13,-0.35,37.280,0.29,0.14,0.41,37.280,0.33,0.09,-0.54,37.280,0.33,0.12,-0.43,37.280,0.27,-0.04,0.76,37.280,0.34,0.11,-0.60,37.280,0.30,0.14,0.20,37.280,0.27,-0.05,0.68,37.280,0.31,0.16,-0.10,37.280,0.34,-0.06,-0.66,37.280,0.27,-0.08,0.70,37.280,0.30,-0.17,0.12,37.280,0.30,0.16,0.19,37.280,0.34,-0.05,-0.63,37.280,0.32,-0.17,-0.20
37.320,0.35,-0.01,-0.79,37.320,0.35,0.01,-0.78,37.320,0.35,0.07,-0.80,37.320,0.32,-0.10,-0.28,37.320,0.34,0.08,-0.69,37.320,0.33,0.11,-0.45,37.320,0.29,0.15,0.30,37.320,0.34,0.07,-0.61,37.320,0.33,0.10,-0.51,37.320,0.27,0.00,0.76,37.320,0.34,0.08,-0.68,37.320,0.30,0.14,0.08,37.320,0.27,-0.03,0.72,37.320,0.32,0.15,-0.23,37.320,0.34,-0.09,-0.60,37.320,0.27,-0.05,0.75,37.320,0.29,-0.16,0.25,37.320,0.30,0.17,0.05,37.320,0.34,-0.07,-0.58,37.320,0.31,-0.17,-0.07
37.360,0.34,-0.05,-0.75,37.360,0.35,-0.02,-0.77,37.360,0.35,0.03,-0.83,37.360,0.32,-0.11,-0.19,37.360,0.34,0.05,-0.73,37.360,0.33,0.09,-0.53,37.360,0.30,0.16,0.17,37.360,0.34,0.04,-0.66,37.360,0.34,0.07,-0.58,37.360,0.27,0.03,0.75,37.360,0.34,0.05,-0.73,37.360,0.31,0.15,-0.04,37.360,0.27,0.00,0.73,37.360,0.32,0.14,-0.34,37.360,0.33,-0.11,-0.52,37.360,0.27,-0.02,0.78,37.360,0.29,-0.15,0.38,37.360,0.31,0.17,-0.08,37.360,0.33,-0.09,-0.52,37.360,0.30,-0.17,0.06
37.400,0.34,-0.08,-0.70,37.400,0.34,-0.05,-0.74,37.400,0.35,-5.65E-4,-0.85,37.400,0.31,-0.12,-0.09,37.400,0.35,0.02,-0.75,37.400,0.34,0.07,-0.59,37.400,0.31,0.17,0.03,37.400,0.34,0.02,-0.68,37.400,0.34,0.05,-0.64,37.400,0.27,0.06,0.72,37.400,0.35,0.02,-0.77,37.400,0.31,0.14,-0.16,37.400,0.27,0.03,0.71,37.400,0.33,0.12,-0.44,37.400,0.33,-0.13,-0.42,37.400,0.27,0.01,0.79,37.400,0.28,-0.13,0.51,37.400,0.32,0.16,-0.21,37.400,0.33,-0.11,-0.44,37.400,0.30,-0.17,0.20
37.440,0.34,-0.10,-0.62,37.440,0.34,-0.08,-0.69,37.440,0.35,-0.03,-0.84,37.440,0.31,-0.12,0.00,37.440,0.35,-0.01,-0.75,37.440,0.34,0.05,-0.64,37.440,0.31,0.17,-0.11,37.440,0.34,-0.01,-0.67,37.440,0.34,0.02,-0.68,37.440,0.27,0.08,0.66,37.440,0.35,-0.01,-0.77,37.440,0.32,0.13,-0.27,37.440,0.27,0.06,0.67,37.440,0.33,0.10,-0.53,37.440,0.32,-0.14,-0.31,37.440,0.27,0.04,0.76,37.440,0.28,-0.11,0.62,37.440,0.32,0.15,-0.33,37.440,0.32,-0.13,-0.34,37.440,0.29,-0.16,0.34
37.480,0.33,-0.13,-0.53,37.480,0.34,-0.11,-0.62,37.480,0.35,-0.07,-0.80,37.480,0.30,-0.12,0.09,37.480,0.34,-0.04,-0.73,37.480,0.34,0.02,-0.67,37.480,0.32,0.16,-0.24,37.480,0.34,-0.04,-0.64,37.480,0.34,-0.01,-0.68,37.480,0.28,0.11,0.58,37.480,0.34,-0.04,-0.75,37.480,0.33,0.12,-0.36,37.480,0.28,0.09,0.61,37.480,0.34,0.08,-0.62,37.480,0.32,-0.15,-0.19,37.480,0.27,0.07,0.71,37.480,0.27,-0.08,0.70,37.480,0.33,0.13,-0.44,37.480,0.32,-0.14,-0.23,37.480,0.28,-0.14,0.46
37.520,0.33,-0.15,-0.42,37.520,0.33,-0.13,-0.52,37.520,0.34,-0.10,-0.72,37.520,0.30,-0.11,0.19,37.520,0.34,-0.07,-0.69,37.520,0.34,-0.01,-0.67,37.520,0.33,0.15,-0.37,37.520,0.34,-0.06,-0.60,37.520,0.34,-0.03,-0.66,37.520,0.28,0.13,0.48,37.520,0.34,-0.07,-0.70,37.520,0.33,0.10,-0.45,37.520,0.28,0.11,0.52,37.520,0.34,0.05,-0.68,37.520,0.31,-0.16,-0.06,37.520,0.28,0.10,0.64,37.520,0.27,-0.05,0.76,37.520,0.33,0.11,-0.55,37.520,0.31,-0.15,-0.11,37.520,0.28,-0.12,0.57
37.560,0.32,-0.16,-0.30,37.560,0.33,-0.15,-0.40,37.560,0.34,-0.13,-0.61,37.560,0.29,-0.10,0.29,37.560,0.34,-0.10,-0.62,37.560,0.34,-0.04,-0.66,37.560,0.33,0.13,-0.48,37.560,0.33,-0.09,-0.55,37.560,0.34,-0.06,-0.61,37.560,0.29,0.15,0.37,37.560,0.34,-0.10,-0.63,37.560,0.33,0.08,-0.53,37.560,0.29,0.13,0.43,37.560,0.34,0.03,-0.71,37.560,0.30,-0.16,0.07,37.560,0.28,0.12,0.55,37.560,0.27,-0.02,0.79,37.560,0.34,0.09,-0.63,37.560,0.31,-0.15,0.01,37.560,0.28,-0.09,0.65
37.600,0.32,-0.17,-0.16,37.600,0.32,-0.16,-0.27,37.600,0.33,-0.15,-0.50,37.600,0.29,-0.09,0.36,37.600,0.33,-0.12,-0.53,37.600,0.34,-0.06,-0.61,37.600,0.34,0.11,-0.58,37.600,0.33,-0.11,-0.47,37.600,0.34,-0.08,-0.54,37.600,0.30,0.16,0.24,37.600,0.33,-0.12,-0.55,37.600,0.34,0.06,-0.59,37.600,0.29,0.15,0.31,37.600,0.34,0.00,-0.71,37.600,0.30,-0.15,0.19,37.600,0.29,0.14,0.43,37.600,0.27,0.01,0.79,37.600,0.34,0.06,-0.69,37.600,0.30,-0.15,0.13,37.600,0.27,-0.06,0.71
37.640,0.31,-0.17,-0.02,37.640,0.31,-0.17,-0.13,37.640,0.33,-0.17,-0.38,37.640,0.29,-0.07,0.41,37.640,0.33,-0.14,-0.42,37.640,0.33,-0.09,-0.55,37.640,0.34,0.08,-0.65,37.640,0.33,-0.13,-0.37,37.640,0.33,-0.10,-0.47,37.640,0.30,0.17,0.11,37.640,0.33,-0.14,-0.44,37.640,0.34,0.04,-0.64,37.640,0.30,0.16,0.18,37.640,0.34,-0.03,-0.70,37.640,0.29,-0.14,0.31,37.640,0.29,0.16,0.30,37.640,0.27,0.04,0.77,37.640,0.34,0.03,-0.72,37.640,0.30,-0.14,0.25,37.640,0.27,-0.04,0.75
37.680,0.30,-0.17,0.13,37.680,0.31,-0.17,0.01,37.680,0.32,-0.18,-0.24,37.680,0.28,-0.06,0.47,37.680,0.32,-0.16,-0.30,37.680,0.33,-0.11,-0.47,37.680,0.34,0.05,-0.70,37.680,0.32,-0.14,-0.26,37.680,0.33,-0.12,-0.39,37.680,0.31,0.17,-0.03,37.680,0.32,-0.16,-0.32,37.680,0.34,0.01,-0.65,37.680,0.30,0.16,0.05,37.680,0.34,-0.06,-0.66,37.680,0.29,-0.13,0.43,37.680,0.30,0.17,0.17,37.680,0.27,0.07,0.72,37.680,0.34,0.00,-0.74,37.680,0.29,-0.13,0.37,37.680,0.27,0.00,0.77
37.720,0.29,-0.16,0.27,37.720,0.30,-0.17,0.15,37.720,0.31,-0.19,-0.09,37.720,0.28,-0.04,0.52,37.720,0.32,-0.17,-0.16,37.720,0.33,-0.12,-0.37,37.720,0.34,0.03,-0.74,37.720,0.31,-0.15,-0.14,37.720,0.32,-0.13,-0.29,37.720,0.32,0.17,-0.18,37.720,0.32,-0.17,-0.18,37.720,0.34,-0.02,-0.65,37.720,0.31,0.16,-0.08,37.720,0.34,-0.08,-0.59,37.720,0.28,-0.11,0.53,37.720,0.31,0.17,0.04,37.720,0.28,0.10,0.65,37.720,0.34,-0.03,-0.73,37.720,0.29,-0.11,0.46,37.720,0.27,0.03,0.76
37.760,0.29,-0.15,0.40,37.760,0.29,-0.16,0.29,37.760,0.30,-0.19,0.06,37.760,0.28,-0.01,0.54,37.760,0.31,-0.17,-0.01,37.760,0.32,-0.14,-0.26,37.760,0.34,0.00,-0.75,37.760,0.31,-0.15,-0.02,37.760,0.32,-0.14,-0.17,37.760,0.32,0.16,-0.32,37.760,0.31,-0.17,-0.04,37.760,0.34,-0.04,-0.61,37.760,0.32,0.15,-0.20,37.760,0.33,-0.11,-0.51,37.760,0.28,-0.08,0.61,37.760,0.31,0.17,-0.10,37.760,0.28,0.12,0.55,37.760,0.34,-0.06,-0.70,37.760,0.28,-0.09,0.54,37.760,0.27,0.06,0.72
37.800,0.28,-0.13,0.51,37.800,0.29,-0.15,0.42,37.800,0.30,-0.18,0.21,37.800,0.28,0.01,0.53,37.800,0.30,-0.17,0.12,37.800,0.32,-0.14,-0.15,37.800,0.34,-0.04,-0.74,37.800,0.30,-0.15,0.10,37.800,0.31,-0.15,-0.05,37.800,0.33,0.14,-0.43,37.800,0.30,-0.17,0.10,37.800,0.34,-0.07,-0.57,37.800,0.32,0.14,-0.33,37.800,0.33,-0.13,-0.43,37.800,0.27,-0.06,0.67,37.800,0.32,0.16,-0.24,37.800,0.29,0.14,0.43,37.800,0.34,-0.08,-0.63,37.800,0.28,-0.06,0.60,37.800,0.27,0.09,0.66
37.840,0.28,-0.11,0.60,37.840,0.28,-0.13,0.53,37.840,0.29,-0.17,0.35,37.840,0.28,0.03,0.51,37.840,0.30,-0.16,0.25,37.840,0.31,-0.15,-0.03,37.840,0.34,-0.07,-0.69,37.840,0.30,-0.14,0.21,37.840,0.30,-0.15,0.07,37.840,0.33,0.12,-0.53,37.840,0.30,-0.16,0.23,37.840,0.33,-0.09,-0.51,37.840,0.33,0.13,-0.44,37.840,0.32,-0.14,-0.32,37.840,0.27,-0.03,0.70,37.840,0.33,0.15,-0.38,37.840,0.29,0.16,0.30,37.840,0.34,-0.11,-0.55,37.840,0.28,-0.04,0.64,37.840,0.28,0.11,0.58
37.880,0.27,-0.08,0.68,37.880,0.28,-0.10,0.63,37.880,0.28,-0.15,0.49,37.880,0.28,0.05,0.48,37.880,0.29,-0.15,0.38,37.880,0.30,-0.15,0.08,37.880,0.34,-0.09,-0.62,37.880,0.29,-0.13,0.33,37.880,0.30,-0.14,0.18,37.880,0.34,0.10,-0.61,37.880,0.29,-0.15,0.36,37.880,0.33,-0.11,-0.43,37.880,0.33,0.11,-0.54,37.880,0.32,-0.15,-0.19,37.880,0.27,-5.71E-4,0.71,37.880,0.33,0.13,-0.49,37.880,0.30,0.17,0.16,37.880,0.33,-0.13,-0.45,37.880,0.27,-0.01,0.66,37.880,0.28,0.13,0.48
37.920,0.27,-0.05,0.75,37.920,0.27,-0.08,0.70,37.920,0.28,-0.13,0.61,37.920,0.29,0.07,0.44,37.920,0.28,-0.13,0.49,37.920,0.30,-0.14,0.20,37.920,0.33,-0.11,-0.53,37.920,0.29,-0.11,0.44,37.920,0.29,-0.13,0.29,37.920,0.34,0.07,-0.69,37.920,0.28,-0.13,0.48,37.920,0.32,-0.12,-0.34,37.920,0.34,0.08,-0.61,37.920,0.31,-0.16,-0.06,37.920,0.27,0.03,0.69,37.920,0.34,0.11,-0.59,37.920,0.31,0.17,0.02,37.920,0.32,-0.14,-0.34,37.920,0.27,0.01,0.66,37.920,0.29,0.15,0.36
37.960,0.27,-0.02,0.78,37.960,0.27,-0.05,0.75,37.960,0.27,-0.10,0.71,37.960,0.29,0.09,0.37,37.960,0.28,-0.11,0.59,37.960,0.29,-0.13,0.31,37.960,0.33,-0.13,-0.43,37.960,0.28,-0.09,0.52,37.960,0.29,-0.12,0.40,37.960,0.34,0.04,-0.73,37.960,0.28,-0.11,0.58,37.960,0.32,-0.14,-0.22,37.960,0.34,0.06,-0.67,37.960,0.30,-0.16,0.07,37.960,0.27,0.06,0.65,37.960,0.34,0.09,-0.66,37.960,0.31,0.17,-0.12,37.960,0.32,-0.16,-0.22,37.960,0.28,0.04,0.64,37.960,0.30,0.16,0.23
38.000,0.27,0.01,0.77,38.000,0.27,-0.02,0.77,38.000,0.27,-0.07,0.78,38.000,0.29,0.10,0.29,38.000,0.27,-0.08,0.67,38.000,0.29,-0.12,0.43,38.000,0.32,-0.15,-0.31,38.000,0.28,-0.07,0.58,38.000,0.28,-0.10,0.49,38.000,0.34,0.01,-0.75,38.000,0.27,-0.09,0.67,38.000,0.31,-0.14,-0.10,38.000,0.34,0.03,-0.70,38.000,0.30,-0.15,0.19,38.000,0.28,0.08,0.60,38.000,0.34,0.06,-0.72,38.000,0.32,0.16,-0.26,38.000,0.31,-0.16,-0.09,38.000,0.28,0.07,0.60,38.000,0.30,0.17,0.10
38.040,0.27,0.04,0.75,38.040,0.27,0.02,0.77,38.040,0.27,-0.04,0.83,38.040,0.30,0.11,0.21,38.040,0.27,-0.05,0.72,38.040,0.28,-0.10,0.52,38.040,0.32,-0.16,-0.19,38.040,0.28,-0.05,0.63,38.040,0.28,-0.08,0.57,38.040,0.34,-0.02,-0.75,38.040,0.27,-0.06,0.73,38.040,0.31,-0.14,0.01,38.040,0.34,7.10E-4,-0.71,38.040,0.29,-0.14,0.31,38.040,0.28,0.10,0.52,38.040,0.35,0.03,-0.77,38.040,0.33,0.15,-0.38,38.040,0.31,-0.16,0.04,38.040,0.28,0.09,0.53,38.040,0.31,0.17,-0.04
38.080,0.27,0.07,0.71,38.080,0.27,0.05,0.75,38.080,0.27,-0.01,0.85,38.080,0.30,0.12,0.12,38.080,0.27,-0.02,0.75,38.080,0.28,-0.07,0.59,38.080,0.31,-0.16,-0.06,38.080,0.27,-0.02,0.67,38.080,0.28,-0.05,0.63,38.080,0.34,-0.05,-0.72,38.080,0.27,-0.03,0.76,38.080,0.30,-0.14,0.13,38.080,0.34,-0.03,-0.70,38.080,0.29,-0.13,0.43,38.080,0.29,0.12,0.43,38.080,0.35,0.00,-0.79,38.080,0.33,0.13,-0.48,38.080,0.30,-0.16,0.17,38.080,0.29,0.11,0.45,38.080,0.32,0.17,-0.18
38.120,0.28,0.10,0.64,38.120,0.27,0.08,0.70,38.120,0.27,0.03,0.85,38.120,0.31,0.12,0.01,38.120,0.27,0.01,0.76,38.120,0.28,-0.05,0.63,38.120,0.30,-0.17,0.08,38.120,0.27,0.01,0.68,38.120,0.28,-0.03,0.67,38.120,0.34,-0.08,-0.67,38.120,0.27,0.00,0.76,38.120,0.30,-0.13,0.24,38.120,0.34,-0.06,-0.66,38.120,0.28,-0.11,0.53,38.120,0.29,0.14,0.32,38.120,0.34,-0.04,-0.77,38.120,0.34,0.11,-0.57,38.120,0.29,-0.15,0.30,38.120,0.29,0.12,0.35,38.120,0.32,0.16,-0.32
38.160,0.28,0.12,0.55,38.160,0.28,0.10,0.62,38.160,0.27,0.06,0.81,38.160,0.31,0.12,-0.09,38.160,0.27,0.04,0.74,38.160,0.27,-0.02,0.66,38.160,0.30,-0.16,0.22,38.160,0.28,0.03,0.66,38.160,0.27,1.70E-4,0.68,38.160,0.34,-0.10,-0.59,38.160,0.27,0.03,0.75,38.160,0.29,-0.12,0.35,38.160,0.34,-0.08,-0.61,38.160,0.28,-0.08,0.61,38.160,0.30,0.15,0.20,38.160,0.34,-0.07,-0.71,38.160,0.34,0.09,-0.66,38.160,0.29,-0.13,0.42,38.160,0.30,0.14,0.24,38.160,0.33,0.14,-0.44
38.200,0.29,0.14,0.44,38.200,0.28,0.13,0.52,38.200,0.27,0.09,0.73,38.200,0.32,0.11,-0.18,38.200,0.27,0.07,0.69,38.200,0.27,0.00,0.67,38.200,0.29,-0.15,0.35,38.200,0.28,0.06,0.61,38.200,0.27,0.03,0.67,38.200,0.33,-0.13,-0.49,38.200,0.27,0.06,0.71,38.200,0.29,-0.11,0.45,38.200,0.33,-0.10,-0.54,38.200,0.28,-0.06,0.66,38.200,0.30,0.15,0.07,38.200,0.34,-0.09,-0.63,38.200,0.34,0.06,-0.72,38.200,0.28,-0.12,0.52,38.200,0.30,0.14,0.12,38.200,0.33,0.12,-0.54
38.240,0.29,0.16,0.31,38.240,0.29,0.15,0.40,38.240,0.28,0.12,0.63,38.240,0.32,0.10,-0.26,38.240,0.28,0.09,0.62,38.240,0.28,0.03,0.65,38.240,0.29,-0.13,0.46,38.240,0.28,0.08,0.55,38.240,0.28,0.05,0.63,38.240,0.33,-0.14,-0.38,38.240,0.28,0.09,0.64,38.240,0.28,-0.09,0.52,38.240,0.33,-0.13,-0.45,38.240,0.27,-0.03,0.70,38.240,0.31,0.15,-0.05,38.240,0.34,-0.12,-0.55,38.240,0.35,0.03,-0.75,38.240,0.28,-0.09,0.60,38.240,0.31,0.15,0.00,38.240,0.34,0.10,-0.62
38.280,0.30,0.17,0.17,38.280,0.29,0.16,0.28,38.280,0.28,0.15,0.52,38.280,0.32,0.09,-0.34,38.280,0.28,0.12,0.53,38.280,0.28,0.06,0.61,38.280,0.28,-0.11,0.55,38.280,0.28,0.10,0.47,38.280,0.28,0.08,0.57,38.280,0.32,-0.16,-0.27,38.280,0.28,0.12,0.55,38.280,0.28,-0.06,0.58,38.280,0.32,-0.14,-0.33,38.280,0.27,0.00,0.71,38.280,0.32,0.15,-0.17,38.280,0.33,-0.14,-0.46,38.280,0.35,0.00,-0.77,38.280,0.27,-0.07,0.67,38.280,0.31,0.14,-0.12,38.280,0.34,0.07,-0.69
38.320,0.31,0.17,0.04,38.320,0.30,0.17,0.15,38.320,0.29,0.16,0.39,38.320,0.33,0.07,-0.42,38.320,0.29,0.14,0.43,38.320,0.28,0.08,0.56,38.320,0.28,-0.09,0.64,38.320,0.29,0.12,0.38,38.320,0.28,0.10,0.49,38.320,0.31,-0.16,-0.14,38.320,0.28,0.14,0.44,38.320,0.28,-0.04,0.63,38.320,0.32,-0.15,-0.21,38.320,0.27,0.03,0.69,38.320,0.32,0.14,-0.30,38.320,0.32,-0.15,-0.34,38.320,0.34,-0.04,-0.76,38.320,0.27,-0.04,0.71,38.320,0.32,0.14,-0.22,38.320,0.34,0.04,-0.74
38.360,0.31,0.17,-0.10,38.360,0.31,0.17,0.01,38.360,0.29,0.18,0.24,38.360,0.33,0.06,-0.46,38.360,0.29,0.15,0.31,38.360,0.28,0.10,0.49,38.360,0.27,-0.06,0.70,38.360,0.29,0.13,0.28,38.360,0.29,0.12,0.40,38.360,0.31,-0.17,0.00,38.360,0.29,0.15,0.32,38.360,0.28,-0.01,0.65,38.360,0.31,-0.16,-0.08,38.360,0.27,0.05,0.65,38.360,0.33,0.13,-0.41,38.360,0.32,-0.17,-0.20,38.360,0.34,-0.07,-0.71,38.360,0.27,-0.01,0.73,38.360,0.32,0.13,-0.33,38.360,0.35,0.01,-0.76
38.400,0.32,0.16,-0.24,38.400,0.31,0.17,-0.13,38.400,0.30,0.18,0.10,38.400,0.33,0.04,-0.49,38.400,0.30,0.16,0.17,38.400,0.29,0.12,0.39,38.400,0.27,-0.03,0.73,38.400,0.30,0.14,0.17,38.400,0.29,0.13,0.29,38.400,0.30,-0.16,0.14,38.400,0.30,0.16,0.19,38.400,0.28,0.01,0.65,38.400,0.31,-0.16,0.05,38.400,0.28,0.08,0.60,38.400,0.33,0.11,-0.50,38.400,0.31,-0.17,-0.07,38.400,0.34,-0.09,-0.64,38.400,0.27,0.02,0.72,38.400,0.33,0.11,-0.44,38.400,0.34,-0.02,-0.75
38.440,0.33,0.15,-0.37,38.440,0.32,0.16,-0.26,38.440,0.31,0.18,-0.05,38.440,0.33,0.02,-0.52,38.440,0.31,0.17,0.03,38.440,0.29,0.13,0.28,38.440,0.27,8.51E-4,0.73,38.440,0.31,0.15,0.04,38.440,0.30,0.14,0.18,38.440,0.29,-0.16,0.27,38.440,0.30,0.17,0.06,38.440,0.28,0.04,0.62,38.440,0.30,-0.15,0.17,38.440,0.28,0.10,0.53,38.440,0.34,0.09,-0.58,38.440,0.30,-0.17,0.07,38.440,0.34,-0.12,-0.56,38.440,0.27,0.05,0.69,38.440,0.33,0.09,-0.52,38.440,0.34,-0.05,-0.72
38.480,0.33,0.13,-0.48,38.480,0.33,0.15,-0.39,38.480,0.32,0.18,-0.20,38.480,0.33,0.00,-0.53,38.480,0.31,0.16,-0.10,38.480,0.30,0.14,0.16,38.480,0.27,0.03,0.72,38.480,0.31,0.15,-0.09,38.480,0.30,0.15,0.06,38.480,0.29,-0.14,0.39,38.480,0.31,0.17,-0.07,38.480,0.28,0.06,0.58,38.480,0.29,-0.14,0.30,38.480,0.29,0.12,0.44,38.480,0.34,0.06,-0.65,38.480,0.30,-0.17,0.21,38.480,0.33,-0.14,-0.46,38.480,0.28,0.08,0.65,38.480,0.34,0.07,-0.58,38.480,0.34,-0.08,-0.67
